Order_ID,Category,Sub_Category
CA-2017-157364,NULL,NULL
CA-2017-157511,NULL,NULL
CA-2017-157686,NULL,NULL
CA-2017-157707,NULL,NULL
CA-2017-157714,NULL,NULL
CA-2017-157742,NULL,NULL
CA-2017-157749,NULL,NULL
CA-2017-157763,NULL,NULL
CA-2017-157791,NULL,NULL
CA-2017-157868,NULL,NULL
CA-2017-158001,NULL,NULL
CA-2017-158043,NULL,NULL
CA-2017-158260,NULL,NULL
CA-2017-158302,NULL,NULL
CA-2017-158358,NULL,NULL
CA-2017-158435,NULL,NULL
CA-2017-158547,NULL,NULL
CA-2017-158568,NULL,NULL
CA-2017-158575,NULL,NULL
CA-2017-158610,NULL,NULL
CA-2017-158617,NULL,NULL
CA-2017-158694,NULL,NULL
CA-2017-158778,NULL,NULL
CA-2017-158841,NULL,NULL
CA-2017-158869,NULL,NULL
CA-2017-158925,NULL,NULL
CA-2017-159345,NULL,NULL
CA-2017-159373,NULL,NULL
CA-2017-159639,NULL,NULL
CA-2017-159653,NULL,NULL
CA-2017-159695,NULL,NULL
CA-2017-159737,NULL,NULL
CA-2017-159765,NULL,NULL
CA-2017-159912,NULL,NULL
CA-2017-159940,NULL,NULL
CA-2017-159989,NULL,NULL
CA-2017-160129,NULL,NULL
CA-2017-160136,NULL,NULL
CA-2017-160220,NULL,NULL
CA-2017-160234,NULL,NULL
CA-2017-160241,NULL,NULL
CA-2017-160479,NULL,NULL
CA-2017-160486,NULL,NULL
CA-2017-160598,NULL,NULL
CA-2017-160717,NULL,NULL
CA-2017-160745,NULL,NULL
CA-2017-160815,NULL,NULL
CA-2017-161025,NULL,NULL
CA-2017-161158,NULL,NULL
CA-2017-161207,NULL,NULL
CA-2017-161389,NULL,NULL
CA-2017-161473,NULL,NULL
CA-2017-161543,NULL,NULL
CA-2017-161662,NULL,NULL
CA-2017-161669,NULL,NULL
CA-2017-161676,NULL,NULL
CA-2017-161746,NULL,NULL
CA-2017-161781,NULL,NULL
CA-2017-161928,NULL,NULL
CA-2017-162082,NULL,NULL
CA-2017-162110,NULL,NULL
CA-2017-162159,NULL,NULL
CA-2017-162187,NULL,NULL
CA-2017-162222,NULL,NULL
CA-2017-162236,NULL,NULL
CA-2017-162313,NULL,NULL
CA-2017-162348,NULL,NULL
CA-2017-162383,NULL,NULL
CA-2017-162390,NULL,NULL
CA-2017-162404,NULL,NULL
CA-2017-162614,NULL,NULL
CA-2017-162733,NULL,NULL
CA-2017-162747,NULL,NULL
CA-2017-162901,NULL,NULL
CA-2017-162943,NULL,NULL
CA-2017-163048,NULL,NULL
CA-2017-163167,NULL,NULL
CA-2017-163174,NULL,NULL
CA-2017-163202,NULL,NULL
CA-2017-163216,NULL,NULL
CA-2017-163328,NULL,NULL
CA-2017-163398,NULL,NULL
CA-2017-163573,NULL,NULL
CA-2017-163594,NULL,NULL
CA-2017-163636,NULL,NULL
CA-2017-163755,NULL,NULL
CA-2017-163776,NULL,NULL
CA-2017-163804,NULL,NULL
CA-2017-163937,NULL,NULL
CA-2017-163951,NULL,NULL
CA-2017-163972,NULL,NULL
CA-2017-163986,NULL,NULL
CA-2017-164035,NULL,NULL
CA-2017-164350,NULL,NULL
CA-2017-164483,NULL,NULL
CA-2017-164490,NULL,NULL
CA-2017-164511,NULL,NULL
CA-2017-164637,NULL,NULL
CA-2017-164672,NULL,NULL
CA-2017-164735,NULL,NULL
CA-2017-164784,NULL,NULL
CA-2017-164896,NULL,NULL
CA-2017-164924,NULL,NULL
CA-2017-164938,NULL,NULL
CA-2017-165015,NULL,NULL
CA-2017-165148,NULL,NULL
CA-2017-165169,NULL,NULL
CA-2017-165316,NULL,NULL
CA-2017-165330,NULL,NULL
CA-2017-165470,NULL,NULL
CA-2017-165561,NULL,NULL
CA-2017-165673,NULL,NULL
CA-2017-165820,NULL,NULL
CA-2017-165827,NULL,NULL
CA-2017-165848,NULL,NULL
CA-2017-165918,NULL,NULL
CA-2017-166240,NULL,NULL
CA-2017-166275,NULL,NULL
CA-2017-166373,NULL,NULL
CA-2017-166429,NULL,NULL
CA-2017-166443,NULL,NULL
CA-2017-166485,NULL,NULL
CA-2017-166625,NULL,NULL
CA-2017-166674,NULL,NULL
CA-2017-166772,NULL,NULL
CA-2017-166912,NULL,NULL
CA-2017-167115,NULL,NULL
CA-2017-167241,NULL,NULL
CA-2017-167290,NULL,NULL
CA-2017-167416,NULL,NULL
CA-2017-167507,NULL,NULL
CA-2017-167556,NULL,NULL
CA-2017-167584,NULL,NULL
CA-2017-167605,NULL,NULL
CA-2017-167759,NULL,NULL
CA-2017-167983,NULL,NULL
CA-2017-168032,NULL,NULL
CA-2017-168046,NULL,NULL
CA-2017-168081,NULL,NULL
CA-2017-168354,NULL,NULL
CA-2017-168361,NULL,NULL
CA-2017-168536,NULL,NULL
CA-2017-168543,NULL,NULL
CA-2017-168557,NULL,NULL
CA-2017-168774,NULL,NULL
CA-2017-168830,NULL,NULL
CA-2017-168893,NULL,NULL
CA-2017-168921,NULL,NULL
CA-2017-168956,NULL,NULL
CA-2017-169026,NULL,NULL
CA-2017-169166,NULL,NULL
CA-2017-169215,NULL,NULL
CA-2017-169334,NULL,NULL
CA-2017-169670,NULL,NULL
CA-2017-169838,NULL,NULL
CA-2017-169887,NULL,NULL
CA-2017-169922,NULL,NULL
CA-2017-169943,NULL,NULL
CA-2017-169957,NULL,NULL
CA-2018-100013,NULL,NULL
CA-2018-100111,NULL,NULL
CA-2018-100160,NULL,NULL
CA-2018-100223,NULL,NULL
CA-2018-100230,NULL,NULL
CA-2018-100237,NULL,NULL
CA-2018-100314,NULL,NULL
CA-2018-100335,NULL,NULL
CA-2018-100356,NULL,NULL
CA-2018-100412,NULL,NULL
CA-2018-100426,NULL,NULL
CA-2018-100433,NULL,NULL
CA-2018-100524,NULL,NULL
CA-2018-100580,NULL,NULL
CA-2018-100601,NULL,NULL
CA-2018-100615,NULL,NULL
CA-2018-100622,NULL,NULL
CA-2018-100636,NULL,NULL
CA-2018-100650,NULL,NULL
CA-2018-100748,NULL,NULL
CA-2018-100783,NULL,NULL
CA-2018-100825,NULL,NULL
CA-2018-100951,NULL,NULL
CA-2018-101014,NULL,NULL
CA-2018-101077,NULL,NULL
CA-2018-101273,NULL,NULL
CA-2018-101322,NULL,NULL
CA-2018-101483,NULL,NULL
CA-2018-101574,NULL,NULL
CA-2018-101581,NULL,NULL
CA-2018-101637,NULL,NULL
CA-2018-101665,NULL,NULL
CA-2018-101728,NULL,NULL
CA-2018-101749,NULL,NULL
CA-2018-101805,NULL,NULL
CA-2018-101945,NULL,NULL
CA-2018-102099,NULL,NULL
CA-2018-102197,NULL,NULL
CA-2018-102204,NULL,NULL
CA-2018-102218,NULL,NULL
CA-2018-102267,NULL,NULL
CA-2018-102337,NULL,NULL
CA-2018-102379,NULL,NULL
CA-2018-102407,NULL,NULL
CA-2018-102414,NULL,NULL
CA-2018-102554,NULL,NULL
CA-2018-102610,NULL,NULL
CA-2018-102659,NULL,NULL
CA-2018-102729,NULL,NULL
CA-2018-102736,NULL,NULL
CA-2018-102750,NULL,NULL
CA-2018-102771,NULL,NULL
CA-2018-102820,NULL,NULL
CA-2018-102834,NULL,NULL
CA-2018-102925,NULL,NULL
CA-2018-102946,NULL,NULL
CA-2018-102967,NULL,NULL
CA-2018-102974,NULL,NULL
CA-2018-103009,NULL,NULL
CA-2018-103065,NULL,NULL
CA-2018-103156,NULL,NULL
CA-2018-103212,NULL,NULL
CA-2018-103380,NULL,NULL
CA-2018-103415,NULL,NULL
CA-2018-103443,NULL,NULL
CA-2018-103499,NULL,NULL
CA-2018-103506,NULL,NULL
CA-2018-103520,NULL,NULL
CA-2018-103611,NULL,NULL
CA-2018-103765,NULL,NULL
CA-2018-103877,NULL,NULL
CA-2018-103968,NULL,NULL
CA-2018-104003,NULL,NULL
CA-2018-104010,NULL,NULL
CA-2018-104024,NULL,NULL
CA-2018-104066,NULL,NULL
CA-2018-104108,NULL,NULL
CA-2018-104220,NULL,NULL
CA-2018-104318,NULL,NULL
CA-2018-104381,NULL,NULL
CA-2018-104388,NULL,NULL
CA-2018-104577,NULL,NULL
CA-2018-104619,NULL,NULL
CA-2018-104647,NULL,NULL
CA-2018-104731,NULL,NULL
CA-2018-104801,NULL,NULL
CA-2018-104822,NULL,NULL
CA-2018-104850,NULL,NULL
CA-2018-104864,NULL,NULL
CA-2018-104885,NULL,NULL
CA-2018-104906,NULL,NULL
CA-2018-104913,NULL,NULL
CA-2018-104927,NULL,NULL
CA-2018-105053,NULL,NULL
CA-2018-105074,NULL,NULL
CA-2018-105144,NULL,NULL
CA-2018-105193,NULL,NULL
CA-2018-105235,NULL,NULL
CA-2018-105326,NULL,NULL
CA-2018-105333,NULL,NULL
CA-2018-105410,NULL,NULL
CA-2018-105445,NULL,NULL
CA-2018-105487,NULL,NULL
CA-2018-105543,NULL,NULL
CA-2018-105669,NULL,NULL
CA-2018-105823,NULL,NULL
CA-2018-105851,NULL,NULL
CA-2018-105886,NULL,NULL
CA-2018-105921,NULL,NULL
CA-2018-105991,NULL,NULL
CA-2018-106033,NULL,NULL
CA-2018-106047,NULL,NULL
CA-2018-106068,NULL,NULL
CA-2018-106103,NULL,NULL
CA-2018-106180,NULL,NULL
CA-2018-106355,NULL,NULL
CA-2018-106537,NULL,NULL
CA-2018-106691,NULL,NULL
CA-2018-106747,NULL,NULL
CA-2018-106782,NULL,NULL
CA-2018-106824,NULL,NULL
CA-2018-106831,NULL,NULL
CA-2018-106859,NULL,NULL
CA-2018-106943,NULL,NULL
CA-2018-106964,NULL,NULL
CA-2018-107132,NULL,NULL
CA-2018-107167,NULL,NULL
CA-2018-107174,NULL,NULL
CA-2018-107244,NULL,NULL
CA-2018-107265,NULL,NULL
CA-2018-107293,NULL,NULL
CA-2018-107314,NULL,NULL
CA-2018-107342,NULL,NULL
CA-2018-107461,NULL,NULL
CA-2018-107503,NULL,NULL
CA-2018-107552,NULL,NULL
CA-2018-107629,NULL,NULL
CA-2018-107713,NULL,NULL
CA-2018-107720,NULL,NULL
CA-2018-107727,NULL,NULL
CA-2018-107797,NULL,NULL
CA-2018-107825,NULL,NULL
CA-2018-107832,NULL,NULL
CA-2018-107853,NULL,NULL
CA-2018-107874,NULL,NULL
CA-2018-107986,NULL,NULL
CA-2018-108000,NULL,NULL
CA-2018-108091,NULL,NULL
CA-2018-108287,NULL,NULL
CA-2018-108294,NULL,NULL
CA-2018-108329,NULL,NULL
CA-2018-108441,NULL,NULL
CA-2018-108539,NULL,NULL
CA-2018-108560,NULL,NULL
CA-2018-108574,NULL,NULL
CA-2018-108756,NULL,NULL
CA-2018-108854,NULL,NULL
CA-2018-108910,NULL,NULL
CA-2018-109085,NULL,NULL
CA-2018-109099,NULL,NULL
CA-2018-109183,NULL,NULL
CA-2018-109211,NULL,NULL
CA-2018-109393,NULL,NULL
CA-2018-109589,NULL,NULL
CA-2018-109701,NULL,NULL
CA-2018-109715,NULL,NULL
CA-2018-109750,NULL,NULL
CA-2018-109757,NULL,NULL
CA-2018-109778,NULL,NULL
CA-2018-109946,NULL,NULL
CA-2018-109960,NULL,NULL
CA-2018-110212,NULL,NULL
CA-2018-110310,NULL,NULL
CA-2018-110380,NULL,NULL
CA-2018-110429,NULL,NULL
CA-2018-110443,NULL,NULL
CA-2018-110625,NULL,NULL
CA-2018-110842,NULL,NULL
CA-2018-110905,NULL,NULL
CA-2018-110926,NULL,NULL
CA-2018-110940,NULL,NULL
CA-2018-111178,NULL,NULL
CA-2018-111220,NULL,NULL
CA-2018-111262,NULL,NULL
CA-2018-111332,NULL,NULL
CA-2018-111374,NULL,NULL
CA-2018-111388,NULL,NULL
CA-2018-111556,NULL,NULL
CA-2018-111577,NULL,NULL
CA-2018-111591,NULL,NULL
CA-2018-111647,NULL,NULL
CA-2018-111717,NULL,NULL
CA-2018-111759,NULL,NULL
CA-2018-111808,NULL,NULL
CA-2018-112039,NULL,NULL
CA-2018-112172,NULL,NULL
CA-2018-112473,NULL,NULL
CA-2018-112487,NULL,NULL
CA-2018-112515,NULL,NULL
CA-2018-112536,NULL,NULL
CA-2018-112725,NULL,NULL
CA-2018-112774,NULL,NULL
CA-2018-112809,NULL,NULL
CA-2018-112865,NULL,NULL
CA-2018-112900,NULL,NULL
CA-2018-112956,NULL,NULL
CA-2018-112984,NULL,NULL
CA-2018-113075,NULL,NULL
CA-2018-113208,NULL,NULL
CA-2018-113418,NULL,NULL
CA-2018-113460,NULL,NULL
CA-2018-113474,NULL,NULL
CA-2018-113481,NULL,NULL
CA-2018-113530,NULL,NULL
CA-2018-113572,NULL,NULL
CA-2018-113705,NULL,NULL
CA-2018-113908,NULL,NULL
CA-2018-114055,NULL,NULL
CA-2018-114216,NULL,NULL
CA-2018-114258,NULL,NULL
CA-2018-114370,NULL,NULL
CA-2018-114412,NULL,NULL
CA-2018-114440,NULL,NULL
CA-2018-114524,NULL,NULL
CA-2018-114552,NULL,NULL
CA-2018-114636,NULL,NULL
CA-2018-114804,NULL,NULL
CA-2018-115105,NULL,NULL
CA-2018-115154,NULL,NULL
CA-2018-115175,NULL,NULL
CA-2018-115322,NULL,NULL
CA-2018-115364,NULL,NULL
CA-2018-115448,NULL,NULL
CA-2018-115602,NULL,NULL
CA-2018-115777,NULL,NULL
CA-2018-115805,NULL,NULL
CA-2018-115931,NULL,NULL
CA-2018-116113,NULL,NULL
CA-2018-116127,NULL,NULL
CA-2018-116204,NULL,NULL
CA-2018-116225,NULL,NULL
CA-2018-116288,NULL,NULL
CA-2018-116498,NULL,NULL
CA-2018-116519,NULL,NULL
CA-2018-116645,NULL,NULL
CA-2018-116715,NULL,NULL
CA-2018-116855,NULL,NULL
CA-2018-116939,NULL,NULL
CA-2018-116946,NULL,NULL
CA-2018-116953,NULL,NULL
CA-2018-116988,NULL,NULL
CA-2018-117009,NULL,NULL
CA-2018-117079,NULL,NULL
CA-2018-117156,NULL,NULL
CA-2018-117198,NULL,NULL
CA-2018-117212,NULL,NULL
CA-2018-117240,NULL,NULL
CA-2018-117261,NULL,NULL
CA-2018-117324,NULL,NULL
CA-2018-117394,NULL,NULL
CA-2018-117401,NULL,NULL
CA-2018-117422,NULL,NULL
CA-2018-117436,NULL,NULL
CA-2018-117457,NULL,NULL
CA-2018-117485,NULL,NULL
CA-2018-117513,NULL,NULL
CA-2018-117632,NULL,NULL
CA-2018-117653,NULL,NULL
CA-2018-117667,NULL,NULL
CA-2018-117695,NULL,NULL
CA-2018-117702,NULL,NULL
CA-2018-117807,NULL,NULL
CA-2018-117821,NULL,NULL
CA-2018-117870,NULL,NULL
CA-2018-117926,NULL,NULL
CA-2018-117933,NULL,NULL
CA-2018-117947,NULL,NULL
CA-2018-118003,NULL,NULL
CA-2018-118017,NULL,NULL
CA-2018-118122,NULL,NULL
CA-2018-118199,NULL,NULL
CA-2018-118213,NULL,NULL
CA-2018-118346,NULL,NULL
CA-2018-118360,NULL,NULL
CA-2018-118367,NULL,NULL
CA-2018-118402,NULL,NULL
CA-2018-118521,NULL,NULL
CA-2018-118668,NULL,NULL
CA-2018-118773,NULL,NULL
CA-2018-118857,NULL,NULL
CA-2018-118864,NULL,NULL
CA-2018-118892,NULL,NULL
CA-2018-119004,NULL,NULL
CA-2018-119011,NULL,NULL
CA-2018-119284,NULL,NULL
CA-2018-119305,NULL,NULL
CA-2018-119389,NULL,NULL
CA-2018-119452,NULL,NULL
CA-2018-119494,NULL,NULL
CA-2018-119564,NULL,NULL
CA-2018-119669,NULL,NULL
CA-2018-119746,NULL,NULL
CA-2018-119809,NULL,NULL
CA-2018-120061,NULL,NULL
CA-2018-120168,NULL,NULL
CA-2018-120327,NULL,NULL
CA-2018-120376,NULL,NULL
CA-2018-120404,NULL,NULL
CA-2018-120614,NULL,NULL
CA-2018-120705,NULL,NULL
CA-2018-120719,NULL,NULL
CA-2018-120761,NULL,NULL
CA-2018-120894,NULL,NULL
CA-2018-120999,NULL,NULL
CA-2018-121048,NULL,NULL
CA-2018-121083,NULL,NULL
CA-2018-121125,NULL,NULL
CA-2018-121160,NULL,NULL
CA-2018-121195,NULL,NULL
CA-2018-121293,NULL,NULL
CA-2018-121300,NULL,NULL
CA-2018-121314,NULL,NULL
CA-2018-121412,NULL,NULL
CA-2018-121468,NULL,NULL
CA-2018-121489,NULL,NULL
CA-2018-121538,NULL,NULL
CA-2018-121580,NULL,NULL
CA-2018-121615,NULL,NULL
CA-2018-121643,NULL,NULL
CA-2018-121678,NULL,NULL
CA-2018-121706,NULL,NULL
CA-2018-121741,NULL,NULL
CA-2018-121790,NULL,NULL
CA-2018-121804,NULL,NULL
CA-2018-121839,NULL,NULL
CA-2018-121853,NULL,NULL
CA-2018-121888,NULL,NULL
CA-2018-121909,NULL,NULL
CA-2018-122007,NULL,NULL
CA-2018-122028,NULL,NULL
CA-2018-122035,NULL,NULL
CA-2018-122056,NULL,NULL
CA-2018-122105,NULL,NULL
CA-2018-122112,NULL,NULL
CA-2018-122154,NULL,NULL
CA-2018-122175,NULL,NULL
CA-2018-122196,NULL,NULL
CA-2018-122280,NULL,NULL
CA-2018-122308,NULL,NULL
CA-2018-122490,NULL,NULL
CA-2018-122539,NULL,NULL
CA-2018-122595,NULL,NULL
CA-2018-122693,NULL,NULL
CA-2018-122700,NULL,NULL
CA-2018-122770,NULL,NULL
CA-2018-122945,NULL,NULL
CA-2018-122994,NULL,NULL
CA-2018-123001,NULL,NULL
CA-2018-123029,NULL,NULL
CA-2018-123071,NULL,NULL
CA-2018-123134,NULL,NULL
CA-2018-123239,NULL,NULL
CA-2018-123246,NULL,NULL
CA-2018-123351,NULL,NULL
CA-2018-123491,NULL,NULL
CA-2018-123624,NULL,NULL
CA-2018-123638,NULL,NULL
CA-2018-123659,NULL,NULL
CA-2018-123701,NULL,NULL
CA-2018-123981,NULL,NULL
CA-2018-124086,NULL,NULL
CA-2018-124114,NULL,NULL
CA-2018-124191,NULL,NULL
CA-2018-124205,NULL,NULL
CA-2018-124261,NULL,NULL
CA-2018-124436,NULL,NULL
CA-2018-124576,NULL,NULL
CA-2018-124597,NULL,NULL
CA-2018-124674,NULL,NULL
CA-2018-124716,NULL,NULL
CA-2018-124744,NULL,NULL
CA-2018-124765,NULL,NULL
CA-2018-124828,NULL,NULL
CA-2018-124898,NULL,NULL
CA-2018-124940,NULL,NULL
CA-2018-125101,NULL,NULL
CA-2018-125199,NULL,NULL
CA-2018-125367,NULL,NULL
CA-2018-125381,NULL,NULL
CA-2018-125451,NULL,NULL
CA-2018-125472,NULL,NULL
CA-2018-125640,NULL,NULL
CA-2018-125745,NULL,NULL
CA-2018-125752,NULL,NULL
CA-2018-125878,NULL,NULL
CA-2018-125990,NULL,NULL
CA-2018-126046,NULL,NULL
CA-2018-126067,NULL,NULL
CA-2018-126074,NULL,NULL
CA-2018-126144,NULL,NULL
CA-2018-126221,NULL,NULL
CA-2018-126382,NULL,NULL
CA-2018-126396,NULL,NULL
CA-2018-126438,NULL,NULL
CA-2018-126550,NULL,NULL
CA-2018-126634,NULL,NULL
CA-2018-126662,NULL,NULL
CA-2018-126676,NULL,NULL
CA-2018-126718,NULL,NULL
CA-2018-126774,NULL,NULL
CA-2018-126788,NULL,NULL
CA-2018-126865,NULL,NULL
CA-2018-126956,NULL,NULL
CA-2018-127026,NULL,NULL
CA-2018-127096,NULL,NULL
CA-2018-127117,NULL,NULL
CA-2018-127180,NULL,NULL
CA-2018-127264,NULL,NULL
CA-2018-127306,NULL,NULL
CA-2018-127432,NULL,NULL
CA-2018-127460,NULL,NULL
CA-2018-127474,NULL,NULL
CA-2018-127516,NULL,NULL
CA-2018-127621,NULL,NULL
CA-2018-127656,NULL,NULL
CA-2018-127712,NULL,NULL
CA-2018-127782,NULL,NULL
CA-2018-127803,NULL,NULL
CA-2018-127929,NULL,NULL
CA-2018-128076,NULL,NULL
CA-2018-128160,NULL,NULL
CA-2018-128265,NULL,NULL
CA-2018-128328,NULL,NULL
CA-2018-128363,NULL,NULL
CA-2018-128426,NULL,NULL
CA-2018-128475,NULL,NULL
CA-2018-128629,NULL,NULL
CA-2018-128699,NULL,NULL
CA-2018-128755,NULL,NULL
CA-2018-128769,NULL,NULL
CA-2018-128853,NULL,NULL
CA-2018-128944,NULL,NULL
CA-2018-128965,NULL,NULL
CA-2018-129000,NULL,NULL
CA-2018-129021,NULL,NULL
CA-2018-129028,NULL,NULL
CA-2018-129294,NULL,NULL
CA-2018-129378,NULL,NULL
CA-2018-129462,NULL,NULL
CA-2018-129490,NULL,NULL
CA-2018-129567,NULL,NULL
CA-2018-129581,NULL,NULL
CA-2018-129707,NULL,NULL
CA-2018-129805,NULL,NULL
CA-2018-129910,NULL,NULL
CA-2018-130043,NULL,NULL
CA-2018-130309,NULL,NULL
CA-2018-130351,NULL,NULL
CA-2018-130386,NULL,NULL
CA-2018-130505,NULL,NULL
CA-2018-130526,NULL,NULL
CA-2018-130715,NULL,NULL
CA-2018-130834,NULL,NULL
CA-2018-130841,NULL,NULL
CA-2018-130967,NULL,NULL
CA-2018-131037,NULL,NULL
CA-2018-131156,NULL,NULL
CA-2018-131254,NULL,NULL
CA-2018-131303,NULL,NULL
CA-2018-131492,NULL,NULL
CA-2018-131618,NULL,NULL
CA-2018-131625,NULL,NULL
CA-2018-131632,NULL,NULL
CA-2018-131653,NULL,NULL
CA-2018-131807,NULL,NULL
CA-2018-131954,NULL,NULL
CA-2018-132122,NULL,NULL
CA-2018-132199,NULL,NULL
CA-2018-132234,NULL,NULL
CA-2018-132290,NULL,NULL
CA-2018-132339,NULL,NULL
CA-2018-132346,NULL,NULL
CA-2018-132353,NULL,NULL
CA-2018-132430,NULL,NULL
CA-2018-132437,NULL,NULL
CA-2018-132521,NULL,NULL
CA-2018-132584,NULL,NULL
CA-2018-132619,NULL,NULL
CA-2018-132682,NULL,NULL
CA-2018-132976,NULL,NULL
CA-2018-133004,NULL,NULL
CA-2018-133046,NULL,NULL
CA-2018-133074,NULL,NULL
CA-2018-133102,NULL,NULL
CA-2018-133207,NULL,NULL
CA-2018-133235,NULL,NULL
CA-2018-133249,NULL,NULL
CA-2018-133256,NULL,NULL
CA-2018-133263,NULL,NULL
CA-2018-133333,NULL,NULL
CA-2018-133487,NULL,NULL
CA-2018-133501,NULL,NULL
CA-2018-133620,NULL,NULL
CA-2018-133641,NULL,NULL
CA-2018-133648,NULL,NULL
CA-2018-133823,NULL,NULL
CA-2018-133865,NULL,NULL
CA-2018-133928,NULL,NULL
CA-2018-134173,NULL,NULL
CA-2018-134194,NULL,NULL
CA-2018-134306,NULL,NULL
CA-2018-134418,NULL,NULL
CA-2018-134439,NULL,NULL
CA-2018-134495,NULL,NULL
CA-2018-134565,NULL,NULL
CA-2018-134607,NULL,NULL
CA-2018-134635,NULL,NULL
CA-2018-134796,NULL,NULL
CA-2018-134845,NULL,NULL
CA-2018-134880,NULL,NULL
CA-2018-134915,NULL,NULL
CA-2018-134978,NULL,NULL
CA-2018-135034,NULL,NULL
CA-2018-135076,NULL,NULL
CA-2018-135167,NULL,NULL
CA-2018-135279,NULL,NULL
CA-2018-135377,NULL,NULL
CA-2018-135419,NULL,NULL
CA-2018-135650,NULL,NULL
CA-2018-135783,NULL,NULL
CA-2018-135860,NULL,NULL
CA-2018-135909,NULL,NULL
CA-2018-135937,NULL,NULL
CA-2018-136000,NULL,NULL
CA-2018-136063,NULL,NULL
CA-2018-136238,NULL,NULL
CA-2018-136308,NULL,NULL
CA-2018-136448,NULL,NULL
CA-2018-136497,NULL,NULL
CA-2018-136511,NULL,NULL
CA-2018-136609,NULL,NULL
CA-2018-136651,NULL,NULL
CA-2018-136672,NULL,NULL
CA-2018-136826,NULL,NULL
CA-2018-136875,NULL,NULL
CA-2018-136882,NULL,NULL
CA-2018-137001,NULL,NULL
CA-2018-137022,NULL,NULL
CA-2018-137085,NULL,NULL
CA-2018-137099,NULL,NULL
CA-2018-137323,NULL,NULL
CA-2018-137344,NULL,NULL
CA-2018-137365,NULL,NULL
CA-2018-137428,NULL,NULL
CA-2018-137449,NULL,NULL
CA-2018-137456,NULL,NULL
CA-2018-137463,NULL,NULL
CA-2018-137470,NULL,NULL
CA-2018-137498,NULL,NULL
CA-2018-137582,NULL,NULL
CA-2018-137596,NULL,NULL
CA-2018-137624,NULL,NULL
CA-2018-137631,NULL,NULL
CA-2018-137785,NULL,NULL
CA-2018-138149,NULL,NULL
CA-2018-138156,NULL,NULL
CA-2018-138163,NULL,NULL
CA-2018-138289,NULL,NULL
CA-2018-138310,NULL,NULL
CA-2018-138380,NULL,NULL
CA-2018-138422,NULL,NULL
CA-2018-138464,NULL,NULL
CA-2018-138548,NULL,NULL
CA-2018-138618,NULL,NULL
CA-2018-138975,NULL,NULL
CA-2018-139080,NULL,NULL
CA-2018-139199,NULL,NULL
CA-2018-139304,NULL,NULL
CA-2018-139311,NULL,NULL
CA-2018-139353,NULL,NULL
CA-2018-139416,NULL,NULL
CA-2018-139437,NULL,NULL
CA-2018-139444,NULL,NULL
CA-2018-139493,NULL,NULL
CA-2018-139619,NULL,NULL
CA-2018-139661,NULL,NULL
CA-2018-139773,NULL,NULL
CA-2018-139787,NULL,NULL
CA-2018-139913,NULL,NULL
CA-2018-139948,NULL,NULL
CA-2018-140053,NULL,NULL
CA-2018-140088,NULL,NULL
CA-2018-140151,NULL,NULL
CA-2018-140186,NULL,NULL
CA-2018-140298,NULL,NULL
CA-2018-140326,NULL,NULL
CA-2018-140480,NULL,NULL
CA-2018-140494,NULL,NULL
CA-2018-140508,NULL,NULL
CA-2018-140515,NULL,NULL
CA-2018-140536,NULL,NULL
CA-2018-140585,NULL,NULL
CA-2018-140627,NULL,NULL
CA-2018-140676,NULL,NULL
CA-2018-140781,NULL,NULL
CA-2018-140872,NULL,NULL
CA-2018-140949,NULL,NULL
CA-2018-140963,NULL,NULL
CA-2018-141103,NULL,NULL
CA-2018-141117,NULL,NULL
CA-2018-141138,NULL,NULL
CA-2018-141201,NULL,NULL
CA-2018-141425,NULL,NULL
CA-2018-141439,NULL,NULL
CA-2018-141481,NULL,NULL
CA-2018-141572,NULL,NULL
CA-2018-141614,NULL,NULL
CA-2018-141663,NULL,NULL
CA-2018-141705,NULL,NULL
CA-2018-141719,NULL,NULL
CA-2018-141733,NULL,NULL
CA-2018-141747,NULL,NULL
CA-2018-141782,NULL,NULL
CA-2018-141789,NULL,NULL
CA-2018-141873,NULL,NULL
CA-2018-141929,NULL,NULL
CA-2018-142034,NULL,NULL
CA-2018-142174,NULL,NULL
CA-2018-142293,NULL,NULL
CA-2018-142328,NULL,NULL
CA-2018-142342,NULL,NULL
CA-2018-142391,NULL,NULL
CA-2018-142461,NULL,NULL
CA-2018-142489,NULL,NULL
CA-2018-142622,NULL,NULL
CA-2018-142671,NULL,NULL
CA-2018-142888,NULL,NULL
CA-2018-142909,NULL,NULL
CA-2018-143035,NULL,NULL
CA-2018-143063,NULL,NULL
CA-2018-143112,NULL,NULL
CA-2018-143126,NULL,NULL
CA-2018-143217,NULL,NULL
CA-2018-143259,NULL,NULL
CA-2018-143294,NULL,NULL
CA-2018-143329,NULL,NULL
CA-2018-143343,NULL,NULL
CA-2018-143378,NULL,NULL
CA-2018-143434,NULL,NULL
CA-2018-143455,NULL,NULL
CA-2018-143567,NULL,NULL
CA-2018-143574,NULL,NULL
CA-2018-143651,NULL,NULL
CA-2018-143658,NULL,NULL
CA-2018-143756,NULL,NULL
CA-2018-143861,NULL,NULL
CA-2018-144036,NULL,NULL
CA-2018-144064,NULL,NULL
CA-2018-144225,NULL,NULL
CA-2018-144365,NULL,NULL
CA-2018-144463,NULL,NULL
CA-2018-144491,NULL,NULL
CA-2018-144498,NULL,NULL
